id,date,obs_type,org_id,org_name,category,description,resolved
28a20fb9-c372-4a6a-84d4-f6ee325c05d9,2024-02-25,Хорошая практика,org_06,СтройПодряд,Огневые работы,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
e38e101f-82de-406e-9c0a-e5d48ef6a0c2,2024-02-26,Нарушение,org_04,КазТехСтрой,Транспорт,Движение задним ходом без сигнальщика.,Устранено
184feb05-d166-4a23-a098-d2e937e5b854,2024-02-29,Хорошая практика,org_07,ТрансНефть,Порядок на рабочем месте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
640b8e2f-2806-4a64-9a91-422e83bd8576,2024-03-02,Хорошая практика,org_03,НефтеМонтаж,Транспорт,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
059f536f-0cac-45b9-956e-fb18de40ffb7,2024-03-03,Нарушение,org_02,БурСервис,Транспорт,Стоянка техники в запрещённой зоне вблизи оборудования под давлением.,Устранено
84cff26b-d19b-4606-a3bc-4b739e0f2dc1,2024-03-04,Хорошая практика,org_04,КазТехСтрой,LOTO,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
f17428ac-4848-4993-b6b3-35e5a53a0f7d,2024-03-04,Хорошая практика,org_04,КазТехСтрой,Работа на высоте,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
bd9a5a77-5d3c-4f52-982b-a3f3f321ab8c,2024-03-05,Нарушение,org_01,КМГ-Кумколь (основное),СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
54cf4f22-ddbd-4052-9b0c-5bcb079a9ca0,2024-03-06,Нарушение,org_01,КМГ-Кумколь (основное),Огневые работы,Сварочные работы в непосредственной близости от ГСМ.,Устранено
150bac8e-c0ed-4a7b-8939-88556027c6c5,2024-03-07,Нарушение,org_02,БурСервис,Работа на высоте,Отсутствие ограждения края кровли при проведении ремонтных работ.,В работе
b368c158-234e-477f-9fec-bde53409fda9,2024-03-07,Нарушение,org_03,НефтеМонтаж,Транспорт,Водитель не использует ремень безопасности на территории объекта.,Устранено
bda3a5b1-1d07-49cf-ac77-0484e3491255,2024-03-10,Хорошая практика,org_01,КМГ-Кумколь (основное),Работа на высоте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
95669d33-034f-4ddf-9cfe-e50ab3ad116d,2024-03-11,Нарушение,org_03,НефтеМонтаж,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,В работе
2064bc19-8124-4bb3-b8a5-d6c0912b4101,2024-03-12,Нарушение,org_07,ТрансНефть,Работа на высоте,Использование приставной лестницы без фиксации верхней части.,В работе
cc473cf4-3cb3-4674-8abf-c76b36628b28,2024-03-13,Хорошая практика,org_07,ТрансНефть,СИЗ,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
6fcebdeb-6404-4aaa-8cbf-4ca0bbb91cbe,2024-03-14,Нарушение,org_01,КМГ-Кумколь (основное),Электробезопасность,Подключение к электросети без заземления корпуса оборудования.,Устранено
