id,date,obs_type,org_id,org_name,category,description,resolved
801c018f-2ace-4a1c-b3b4-3db4459980d1,2025-05-27,Хорошая практика,org_53,"ТОО ""Ночная Лаванда""",Вождение,Нет данных,В работе
a7d9137b-8930-4f91-b68b-e01dc5624e40,2025-05-27,Нарушение,org_47,"ТОО ""Лесной Ландыш""",Прочее,Нет данных,Устранено
a3c09f0d-d121-4880-9b72-7871000553ba,2025-05-27,Хорошая практика,org_33,"ТОО ""Звёздный Амариллис""",Вождение,Нет данных,В работе
cdd5b461-fffd-403f-aa5c-ec2f75f11bc5,2025-05-27,Хорошая практика,org_39,"ТОО ""Каспийский Тюльпан""",Вождение,Нет данных,В работе
9838af0d-d56f-4e91-9bb3-feb3f26efc6c,2025-05-27,Хорошая практика,org_75,"ТОО ""Степная Роза""",Вождение,Нет данных,В работе
d8171494-1f08-4cee-80b4-7bfbdc1ee113,2025-05-27,Хорошая практика,org_22,"ТОО ""Голубая Гортензия""",Вождение,Нет данных,В работе
aa2315f7-9300-430a-b775-e263b704845f,2025-05-27,Хорошая практика,org_65,"ТОО ""Рубиновый Мак""",Вождение,Нет данных,В работе
dc694a5e-35e6-43a9-8bcc-6c6d9d083569,2025-05-27,Хорошая практика,org_70,"ТОО ""Северный Нарцисс""",Вождение,Нет данных,В работе
71c777bd-cacd-4d58-95d6-701abd520ee6,2025-05-27,Хорошая практика,org_36,"ТОО ""Изумрудный Папоротник""",Вождение,Нет данных,В работе
65d7a605-8fc2-4308-bf57-72eb95199b46,2025-05-27,Нарушение,org_15,"ТОО ""Белоснежная Азалия""","СИЗ / Средства по обеспечению безопасности, Целостность объекта / Оборудования",При проверке окон охранником Шайхин Ж.Т на плотность открывания и закрывания было выявлено не исправность механизма Фурнитуры одного из пластиковых окон.,Устранено
b31acbc8-7d73-4864-b97b-fbf90eceb734,2025-05-27,Хорошая практика,org_32,"ТОО ""Жемчужная Фрезия""",Наряд-допуск / Оценка риска,Провел наблюдение.  Предложении нет,Устранено
7161fb16-f353-4423-9a31-5c34a3be3704,2025-05-27,Хорошая практика,org_45,"ТОО ""Лазурный Дельфиниум""",Наряд-допуск / Оценка риска,Провел наблюдение.  Предложении нет,Устранено
3210767c-3d34-41f6-8994-7577a1d44ad5,2025-05-27,Хорошая практика,org_64,"ТОО ""Розовый Флокс""",Наряд-допуск / Оценка риска,Провел наблюдение.  Предложении нет,Устранено
792158ca-92cf-458b-add4-b4e2b6ee8f85,2025-05-27,Хорошая практика,org_69,"ТОО ""Сафлоровый Рассвет""",Наряд-допуск / Оценка риска,Провел наблюдение.  Предложении нет,Устранено
b3261f20-f9ee-4dce-9bee-c42dfa6e7b77,2025-05-27,Хорошая практика,org_49,"ТОО ""Медовая Астра""",Наряд-допуск / Оценка риска,Провел наблюдение.  Предложении нет,Устранено
23a32a18-a74e-4281-b514-14b9e584a4d6,2025-05-27,Хорошая практика,org_84,"ТОО ""Цветущий Миндаль""","Целостность объекта / Оборудования, Наряд-допуск / Оценка риска",Провел наблюдения. Предложения нету,Устранено
9d05b9a0-f457-467c-a0c7-58f8b7ed14ef,2025-05-27,Хорошая практика,org_58,"ТОО ""Полевой Клевер""",Наряд-допуск / Оценка риска,Провел наблюдение. Предложении нет,Устранено
e3d48a40-88f4-448c-b0f4-6bab57a937ca,2025-05-27,Нарушение,org_89,"ТОО ""Японская Сакура""",Поддержание чистоты и порядка,На КПП отсутвует водоснабжение и туалет,В работе
0ea9869a-1cb2-41bc-8866-187fb6f787b4,2025-05-27,Нарушение,org_48,"ТОО ""Лунная Орхидея""",Опасные природные явления / Погодные условия,"В связи с погодными условиями (дождь) нет проезда на задвижку №8, так как месность солончаковая, почва глинянная, возможна забуксовка транспорта",В работе
0e42cdfa-286f-403d-b6b0-d79c17b19c5a,2025-05-27,Нарушение,org_42,"ТОО ""Лавандовый Рассвет""",Электрооборудование,На участке Пром зона перегорела лампа наружного освещения,Устранено
d4667f4a-23b2-45b3-bbd1-fe208ea6af05,2025-05-27,Нарушение,org_35,"ТОО ""Золотой Подсолнух""",Машины и оборудование,При обходе скв№73 расстояние между подвесным канатом и СУСГ не соответствует требованиям ТБ./Расстояние должно быть не менее 20 см.,Устранено
f54acca2-d606-4a10-a43a-5fe8bb5d65d6,2025-05-27,Нарушение,org_17,"ТОО ""Весенний Букет""",СИЗ / Средства по обеспечению безопасности,Работа без СИЗ защиты глаз,Устранено
93a68f48-3783-4499-a98a-f43f63635242,2025-05-27,Нарушение,org_65,"ТОО ""Рубиновый Мак""",Электрооборудование,ВГУ-10 №1 сорап электродвигатель кабелі ашық жағдайда,В работе
b7a80037-5f9a-4855-b462-4ace56db07a9,2025-05-27,Хорошая практика,org_45,"ТОО ""Лазурный Дельфиниум""","Наряд-допуск / Оценка риска, Монтажные и грузоподъемные работы",Жұмысшы сынау жуктеу кезінде нұсқаулықтарды толық орындады.Құралдарды пайдаланды.Бұл қауіпсіздік деңгейін арттыратын жақсы практика.Мұндай тәсіл жарақат алу кауіпін азайтып өндірістегі апаттардың алдын алуға мүмкіндік береді.,В работе
29371535-b848-4669-bcb4-a64b1f76497c,2025-05-27,Хорошая практика,org_77,"ТОО ""Тайный Бутон""",Работы на высоте / Строительные леса,ТҚ-69 скв 8165  Канат ауыстыру,В работе
de7f5f03-190d-4abc-aafd-2e7900facb37,2025-05-27,Хорошая практика,org_34,"ТОО ""Золотая Лилия""","Работы на высоте / Строительные леса, Испытание под давлением, Рабочее место / Эргономика",Жұмыс кезінде АРОК арнайы техникасын пайдалану,В работе
892c5a71-e427-47eb-84c6-b9a800ea4ec1,2025-05-27,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",СИЗ / Средства по обеспечению безопасности,"Атырау қаласы, ""ТОО Қазахойл Газ Сервис мекемесінің жұмысшысы аз-т Утегенов Рахат Сандыбаевич ж/орны: қазандарды тазалаушы, қорғаныш көзілдірігінсіз жұмыс жасағаны анықталды.",В работе
